,name,categories,address,crossStreet,lat,lng,labeledLatLngs,distance,postalCode,cc,city,state,country,formattedAddress,neighborhood,id,point name
29,Ralph Lauren,Clothing Store,173 Boulevard Saint Germain,,48.85422390287324,2.330624111027735,"[{'label': 'display', 'lat': 48.85422390287324, 'lng': 2.330624111027735}]",942,75006,FR,Paris,Île-de-France,France,"['173 Boulevard Saint Germain', '75006 Paris', 'France']",,4bc094f1920eb713a51b192c,Louvre Museum
30,Hôtel de Crillon,Hotel,10 place de la Concorde,,48.867329626506944,2.321140766143799,"[{'label': 'display', 'lat': 48.867329626506944, 'lng': 2.321140766143799}]",1415,75008,FR,Paris,Île-de-France,France,"['10 place de la Concorde', '75008 Paris', 'France']",,539788f1498e4e052ed81c7b,Louvre Museum
31,Balagan,Israeli Restaurant,9 rue d'Alger,,48.865432333548,2.3296802389659015,"[{'label': 'display', 'lat': 48.865432333548, 'lng': 2.3296802389659015}]",775,75001,FR,Paris,Île-de-France,France,"[""9 rue d'Alger"", '75001 Paris', 'France']",,59288f080d173f5887669625,Louvre Museum
32,The Hoxton Paris,Hotel,30-32 Rue du Sentier,,48.8701794,2.3466316,"[{'label': 'display', 'lat': 48.8701794, 'lng': 2.3466316}]",1186,75002,FR,Paris,Île-de-France,France,"['30-32 Rue du Sentier', '75002 Paris', 'France']",,599f10d89b04730cde6d8bf4,Louvre Museum
33,Grom,Ice Cream Shop,81 rue de Seine,,48.853338281725925,2.336956549841011,"[{'label': 'display', 'lat': 48.853338281725925, 'lng': 2.336956549841011}]",872,75006,FR,Paris,Île-de-France,France,"['81 rue de Seine', '75006 Paris', 'France']",,4ae9fafdf964a5202cb821e3,Louvre Museum
34,Hôtel d'Aubusson,Hotel,33 rue Dauphine,,48.85472883599233,2.3395052403718175,"[{'label': 'display', 'lat': 48.85472883599233, 'lng': 2.3395052403718175}]",722,75006,FR,Paris,Île-de-France,France,"['33 rue Dauphine', '75006 Paris', 'France']",,4adcda00f964a520de3021e3,Louvre Museum
35,Bistro du Périgord,French Restaurant,69-73 rue Saint-Jacques,,48.84988629254856,2.345055089074744,"[{'label': 'display', 'lat': 48.84988629254856, 'lng': 2.345055089074744}]",1355,75005,FR,Paris,Île-de-France,France,"['69-73 rue Saint-Jacques', '75005 Paris', 'France']",,50d5be47e4b0fb6ff8363c5f,Louvre Museum
36,LEGO® Store,Toy / Game Store,Passage de la Canopée,Forum des Halles,48.86181771883298,2.3471906738969803,"[{'label': 'display', 'lat': 48.86181771883298, 'lng': 2.3471906738969803}]",675,75001,FR,Paris,Île-de-France,France,"['Passage de la Canopée (Forum des Halles)', '75001 Paris', 'France']",,57035c8b498ebcbc85d70c40,Louvre Museum
37,Hôtel Mandarin Oriental,Hotel,251 rue Saint-Honoré,,48.86698662076993,2.327178418636322,"[{'label': 'display', 'lat': 48.86698662076993, 'lng': 2.327178418636322}]",1026,75001,FR,Paris,Île-de-France,France,"['251 rue Saint-Honoré', '75001 Paris', 'France']",,4d61286a1ee8721e010db321,Louvre Museum
38,Grand Bassin Rond,Fountain,Jardin des Tuileries,,48.862879687441755,2.3292946815490723,"[{'label': 'display', 'lat': 48.862879687441755, 'lng': 2.3292946815490723}]",667,75001,FR,Paris,Île-de-France,France,"['Jardin des Tuileries', '75001 Paris', 'France']",,51584deee4b0bca3145abc8a,Louvre Museum
39,Maison Sauvage,French Restaurant,5 rue de Buci,,48.85374384095544,2.337993110279558,"[{'label': 'display', 'lat': 48.85374384095544, 'lng': 2.337993110279558}]",824,75006,FR,Paris,Île-de-France,France,"['5 rue de Buci', '75006 Paris', 'France']",,58f3634235f98340ef64a066,Louvre Museum
40,Hôtel des Grands Boulevards,Hotel,17 boulevard Poissonnière,,48.870800399082455,2.3448864108663963,"[{'label': 'display', 'lat': 48.870800399082455, 'lng': 2.3448864108663963}]",1186,75002,FR,Paris,Île-de-France,France,"['17 boulevard Poissonnière', '75002 Paris', 'France']",,5a626b3d2632ec04b3b341b3,Louvre Museum
41,Grand Bassin du Jardin du Luxembourg,Fountain,Jardin du Luxembourg,,48.8469042547371,2.3371830582618713,"[{'label': 'display', 'lat': 48.8469042547371, 'lng': 2.3371830582618713}]",1586,75006,FR,Paris,Île-de-France,France,"['Jardin du Luxembourg', '75006 Paris', 'France']",Odéon,55536fca498e1bf662c2ed7d,Louvre Museum
42,Prescription Cocktail Club,Cocktail Bar,23 rue Mazarine,,48.854921,2.337768,"[{'label': 'display', 'lat': 48.854921, 'lng': 2.337768}]",693,75006,FR,Paris,Île-de-France,France,"['23 rue Mazarine', '75006 Paris', 'France']",,4b22eca6f964a5206c5024e3,Louvre Museum
43,Jardin du Luxembourg,Garden,Place Edmond Rostand,Rue de Médicis,48.84705290819862,2.3365044593811035,"[{'label': 'display', 'lat': 48.84705290819862, 'lng': 2.3365044593811035}]",1572,75006,FR,Paris,Île-de-France,France,"['Place Edmond Rostand (Rue de Médicis)', '75006 Paris', 'France']",,4ba8b203f964a520a6e739e3,Louvre Museum
44,Glace Bachir,Ice Cream Shop,Rue Rambuteau 58,,48.86172091008543,2.3514014997634534,"[{'label': 'display', 'lat': 48.86172091008543, 'lng': 2.3514014997634534}]",981,75004,FR,Paris,Île-de-France,France,"['Rue Rambuteau 58', '75004 Paris', 'France']",,58728968d4ab735c99ae0c5e,Louvre Museum
45,Musée de l'Orangerie,Art Museum,Jardin des Tuileries,Place de la Concorde,48.86379017505446,2.322664260864258,"[{'label': 'display', 'lat': 48.86379017505446, 'lng': 2.322664260864258}]",1162,75001,FR,Paris,Île-de-France,France,"['Jardin des Tuileries (Place de la Concorde)', '75001 Paris', 'France']",Tuileries,4adcda10f964a520983521e3,Louvre Museum
